iter	RMSE
134	6.420386911
135	6.419279826
136	6.416959905
137	6.414755724
138	6.413047042
139	6.41133386
140	6.408708369
141	6.406583156
142	6.404385008
143	6.402783238
144	6.400797103
145	6.398483585
146	6.397011143
147	6.395550712
148	6.392902163
149	6.390960097
150	6.389898836
151	6.387236191
152	6.385407344
153	6.383172008
154	6.381349238
155	6.379925697
156	6.378174203
157	6.376142526
158	6.374754653
159	6.373329079
160	6.370993508
161	6.369078247
162	6.366748777
163	6.36449548
164	6.363338804
165	6.361460607
166	6.360826822
167	6.359693225
168	6.357557226
169	6.355363613
170	6.353895256
171	6.352548624
172	6.350964689
173	6.348995229
174	6.346403716
175	6.345183254
176	6.34290081
177	6.341063011
178	6.339518586
179	6.337672533
180	6.336184809
181	6.334010865
182	6.332089191
183	6.33051849
184	6.32904361
185	6.327794472
186	6.326510171
187	6.325264649
188	6.323052528
189	6.321628576
190	6.319956907
191	6.317797785
192	6.31683656
193	6.315011484
194	6.313746844
195	6.312552752
196	6.310336191
197	6.31007416
198	6.309270861
199	6.307866014
200	6.306852631
201	6.305160968
202	6.304224413
203	6.302873537
204	6.301167954
205	6.300368783
206	6.298925812
207	6.297367869
208	6.295701233
209	6.294230644
210	6.29259051
211	6.291004823
212	6.289350534
213	6.287661568
214	6.286051589
215	6.284652663
216	6.282035413
217	6.280356035
218	6.278440581
219	6.277143037
220	6.275461618
221	6.275317994
222	6.27379451
223	6.273683673
224	6.272598215
225	6.271287174
226	6.270366749
227	6.269111068
228	6.268033205
229	6.266879421
230	6.265438848
231	6.264030761
232	6.263321399
233	6.262979956
234	6.261919274
235	6.259580738
236	6.258897047
237	6.257799626
238	6.256190194
239	6.254773277
240	6.253894944
241	6.253496617
242	6.251091567
243	6.24955057
244	6.248696746
245	6.247524977
246	6.24643252
247	6.246287457
248	6.245152104
249	6.243195571
250	6.242024201
251	6.24038039
252	6.238855058
253	6.237083469
254	6.236267509
255	6.234048564
256	6.23265297
257	6.231807582
258	6.230390671
259	6.228934864
260	6.228454124
261	6.227751336
262	6.227002839
263	6.225674536
264	6.225202023
265	6.224981129
266	6.22454276
267	6.223950271
268	6.223202163
269	6.221634188
270	6.221569535
271	6.220008901
272	6.219544043
273	6.218728045
274	6.216782175
275	6.215631372
276	6.213969526
277	6.213596323
278	6.212465381
279	6.21157069
280	6.210733637
281	6.210136182
282	6.209713739
283	6.208846231
284	6.207862256
285	6.207308792
286	6.205426634
287	6.204894835
288	6.204312197
289	6.203888033
290	6.202240386
291	6.201348907
292	6.200254463
293	6.199113807
294	6.198601969
295	6.197214817
296	6.195985923
297	6.195050469
298	6.194730475
299	6.193216491
300	6.192573381
301	6.1924343
302	6.191369865
303	6.19061063
304	6.189786058
305	6.189370614
306	6.188997953
307	6.188078956
308	6.187296106
309	6.186450766
310	6.186094451
311	6.185556685
312	6.184825408
313	6.184119909
314	6.182985836
315	6.182289468
316	6.181750895
317	6.18130421
318	6.179839072
319	6.178981951
320	6.177779551
321	6.176882955
322	6.176162264
323	6.175365617
324	6.174401153
325	6.173813235
326	6.17341748
327	6.172064629
328	6.171610585
329	6.171060338
330	6.16992599
331	6.168452077
332	6.168095224
333	6.167565155
334	6.167253394
335	6.166416248
336	6.166298618
337	6.165047654
338	6.164378641
339	6.163455369
340	6.162786354
341	6.162701296
342	6.161554195
343	6.160834343
344	6.160218457
345	6.15941555
346	6.157810086
347	6.156746429
348	6.156691695
349	6.155231743
350	6.15447932
351	6.15373585
352	6.15364199
353	6.152235586
354	6.151585128
355	6.151584787
356	6.151190796
357	6.150574695
358	6.149892034
359	6.148647394
360	6.14845586
361	6.147087312
362	6.146359787
363	6.145218357
364	6.144228903
365	6.1432814
366	6.142299291
367	6.141355484
368	6.140115733
369	6.138810187
370	6.137419149
371	6.136194513
372	6.135825331
373	6.135105972
374	6.134979509
375	6.134506378
376	6.132985706
377	6.132985364
378	6.132312803
379	6.131804044
380	6.131360676
381	6.130237056
382	6.129486591
383	6.128479839
384	6.127249839
385	6.126719387
386	6.126087416
387	6.125505832
388	6.124265745
389	6.123721683
390	6.122283269
391	6.12151293
392	6.120823637
393	6.120307392
394	6.119929131
395	6.119379564
396	6.118071152
397	6.116954584
398	6.116071028
399	6.115225293
400	6.114876892
401	6.114436248
402	6.114126567
403	6.113519156
404	6.112264374
405	6.111980835
406	6.11153114
407	6.111248063
408	6.110146173
409	6.109795005
410	6.109046083
411	6.107851073
412	6.107303238
413	6.106767048
414	6.105773943
415	6.105355012
416	6.104134921
417	6.103114924
418	6.10252274
419	6.101952285
420	6.101095476
421	6.100228617
422	6.099874245
423	6.099184502
424	6.098054251
425	6.096824139
426	6.096065458
427	6.094869562
428	6.09385867
429	6.093858111
430	6.0934081
431	6.093067852
432	6.092358065
433	6.091815775
434	6.091244845
435	6.090380909
436	6.089412101
437	6.08873925
438	6.088211741
439	6.087150074
440	6.08645279
441	6.085990772
442	6.085145089
443	6.084530653
444	6.08386509
445	6.08291845
446	6.082135605
447	6.081890368
448	6.081124094
449	6.080934165
450	6.080026986
451	6.079406057
452	6.079172159
453	6.078567267
454	6.078348584
455	6.077864729
456	6.07637902
457	6.07593846
458	6.074854641
459	6.074526781
460	6.074355668
461	6.07319164
462	6.072847209
463	6.072727084
464	6.072015994
465	6.071332942
466	6.070272529
467	6.069572174
468	6.0688841
469	6.067362366
470	6.066772402
471	6.06488385
472	6.064123395
473	6.063775348
474	6.062963042
475	6.062381521
476	6.062108388
477	6.061088918
478	6.060791362
479	6.060687799
480	6.059031252
481	6.058857523
482	6.058577274
483	6.057943504
484	6.057680276
485	6.056973632
486	6.055915883
487	6.05472061
488	6.054295734
489	6.053189266
490	6.052277221
491	6.051949653
492	6.051949154
493	6.051595224
494	6.05122177
495	6.050990195
496	6.050989942
497	6.050465395
498	6.050465151
499	6.050367545
500	6.049872361
501	6.049620244
502	6.048535542
503	6.048039108
504	6.047665884
505	6.046572649
506	6.046313801
507	6.045845396
508	6.045541993
509	6.044982487
510	6.044463351
511	6.043847949
512	6.04314815
513	6.042206114
514	6.041400477
515	6.040656265
516	6.040222448
517	6.039616738
518	6.039541236
519	6.038820866
520	6.03778407
521	6.037158794
522	6.036900682
523	6.035570592
524	6.035523934
525	6.034879356
526	6.03403436
527	6.032964662
528	6.032409402
529	6.031945335
530	6.031714641
531	6.031443177
532	6.030898036
533	6.030196783
534	6.029650863
535	6.028969532
536	6.028503075
537	6.028161267
538	6.027901326
539	6.027568449
540	6.026949165
541	6.026453899
542	6.02622285
543	6.025967605
544	6.025659285
545	6.025144984
546	6.024764355
547	6.023548426
548	6.023204053
549	6.022589365
550	6.022081626
551	6.021894325
552	6.021801156
553	6.021170715
554	6.020914253
555	6.019415436
556	6.018687559
557	6.017757119
558	6.017271233
559	6.01687655
560	6.016351711
561	6.015174387
562	6.014253724
563	6.013546058
564	6.013285518
565	6.012936005
566	6.012587407
567	6.012243776
568	6.011900878
569	6.011363896
570	6.011193354
571	6.010606463
572	6.010282688
573	6.009834432
574	6.00963566
575	6.009396796
576	6.008702123
577	6.007886583
578	6.006940637
579	6.006561269
580	6.005366785
581	6.00516215
582	6.00420444
583	6.003353055
584	6.003169199
585	6.002668045
586	6.002644093
587	6.002185318
588	6.001516136
589	6.001198297
590	6.000663925
591	6.000613548
592	6.000034237
593	5.999246136
594	5.99897654
595	5.998766508
596	5.99798265
597	5.997114912
598	5.995919174
599	5.995849475
600	5.995270284
601	5.995247884
602	5.994325571
603	5.994042991
604	5.993685391
605	5.993214177
606	5.992924172
607	5.992223964
608	5.992111575
609	5.991546349
610	5.991079834
611	5.990407734
612	5.989755677
613	5.989176404
614	5.988728197
615	5.988382308
616	5.987970263
617	5.987692054
618	5.986501312
619	5.985060522
620	5.984756733
621	5.984350828
622	5.983311893
623	5.983160716
624	5.983026197
625	5.982743184
626	5.981925668
627	5.980512782
628	5.979588033
629	5.979036232
630	5.977927179
631	5.977354186
632	5.976758368
633	5.975889477
634	5.974573344
635	5.973867562
636	5.973522409
637	5.973022883
638	5.972779841
639	5.972219718
640	5.97132873
641	5.970644858
642	5.970034377
643	5.969994877
644	5.969246068
645	5.969041227
646	5.968788735
647	5.967691859
648	5.967435305
649	5.967030572
650	5.966258684
651	5.966257907
652	5.965993941
653	5.965406078
654	5.96407369
655	5.963509642
656	5.963181867
657	5.962725813
658	5.961961905
659	5.961673032
660	5.961336939
661	5.960859762
662	5.960489628
663	5.960304915
664	5.959504674
665	5.958563505
666	5.95854901
667	5.957817419
668	5.95726433
669	5.956938367
670	5.956160966
671	5.956088678
672	5.955974423
673	5.955562877
674	5.955376539
675	5.955196699
676	5.954686212
677	5.95453418
678	5.953704305
679	5.953434156
680	5.952809423
681	5.952259783
682	5.951556603
683	5.951020137
684	5.950935923
685	5.950652699
686	5.950147194
687	5.949714397
688	5.94938396
689	5.948024169
690	5.947270759
691	5.946479979
692	5.946016271
693	5.945210966
694	5.945208517
695	5.944448968
696	5.944442548
697	5.94417086
698	5.943989228
699	5.943716279
700	5.943213309
701	5.942873464
702	5.942446317
703	5.940896876
704	5.940103871
705	5.939772649
706	5.939079597
707	5.93892132
708	5.938627315
709	5.937928794
710	5.937905426
711	5.937669756
712	5.937656696
713	5.937476808
714	5.937290408
715	5.93619758
716	5.935511606
717	5.935218884
718	5.935210932
719	5.934881692
720	5.934561785
721	5.934215663
722	5.933680353
723	5.93325082
724	5.93301521
725	5.932787157
726	5.932174738
727	5.931203778
728	5.930663768
729	5.930287146
730	5.930073946
731	5.929506147
732	5.928985995
733	5.928403904
734	5.927623826
735	5.927215763
736	5.926149838
737	5.926108479
738	5.926107457
739	5.925364957
740	5.924860534
741	5.92439905
742	5.923495279
743	5.923120603
744	5.922636181
745	5.921936558
746	5.921645268
747	5.921438675
748	5.921027882
749	5.920876372
750	5.920604171
751	5.920308877
752	5.919212067
753	5.918781264
754	5.918438685
755	5.917854981
756	5.917618819
757	5.91719637
758	5.916782826
759	5.916097914
760	5.915297383
761	5.91501667
762	5.914327562
763	5.914060447
764	5.913593437
765	5.913326516
766	5.913318868
767	5.912701409
768	5.912320124
769	5.911291542
770	5.910858939
771	5.910087769
772	5.909688853
773	5.909525959
774	5.909157432
775	5.908911001
776	5.907849421
777	5.907161241
778	5.906456234
779	5.905835476
780	5.905544559
781	5.905252761
782	5.904426483
783	5.904264597
784	5.903926838
785	5.903794984
786	5.903167289
787	5.902673097
788	5.902664358
789	5.901717282
790	5.901029697
791	5.900657072
792	5.90044917
793	5.900315681
794	5.899737726
795	5.899278156
796	5.898178755
797	5.89725993
798	5.896865706
799	5.896186037
800	5.895718192
801	5.895398961
802	5.894411612
803	5.893539347
804	5.893301658
805	5.893134762
806	5.892266856
807	5.891724015
808	5.891005909
809	5.890630694
810	5.889564693
811	5.888854662
812	5.888417898
813	5.888407864
814	5.888303297
815	5.887842252
816	5.887052737
817	5.886910089
818	5.886374416
819	5.886123823
820	5.886103228
821	5.885363006
822	5.885188438
823	5.884954229
824	5.88436599
825	5.884052492
826	5.883644629
827	5.883240606
828	5.882589558
829	5.882166014
830	5.881736955
831	5.88105519
832	5.880668829
833	5.88041294
834	5.879593866
835	5.878882923
836	5.878467418
837	5.878170582
838	5.877567989
839	5.877091833
840	5.876624423
841	5.876124842
842	5.87567938
843	5.875389235
844	5.875294258
845	5.87485341
846	5.874839943
847	5.874443321
848	5.873879901
849	5.873516157
850	5.873026728
851	5.872786545
852	5.872734935
853	5.872449286
854	5.871791951
855	5.871403581
856	5.870932875
857	5.870576255
858	5.87009758
859	5.869458764
860	5.869190073
861	5.868655076
862	5.868431015
863	5.868147623
864	5.868014966
865	5.867736634
866	5.866085424
867	5.866070051
868	5.865336801
869	5.865151457
870	5.864946732
871	5.864399018
872	5.864118174
873	5.864087287
874	5.863175779
875	5.863109064
876	5.863089979
877	5.862780838
878	5.86183676
879	5.861298373
880	5.861148887
881	5.860458504
882	5.859854734
883	5.85876205
884	5.85831971
885	5.857657538
886	5.857422526
887	5.8570988
888	5.856864376
889	5.855858793
890	5.855460652
891	5.854265097
892	5.853714187
893	5.853025444
894	5.851996728
895	5.851702877
896	5.850721938
897	5.850205403
898	5.849897104
899	5.849129386
900	5.848422436
901	5.847774967
902	5.846965358
903	5.845627154
904	5.845102177
905	5.84466018
906	5.84458515
907	5.844143735
908	5.843620427
909	5.843305326
910	5.842795499
911	5.842095251
912	5.841689054
913	5.841350527
914	5.840832395
915	5.840247801
916	5.839519645
917	5.838214959
918	5.837975093
919	5.837802899
920	5.837709814
921	5.837085165
922	5.837064874
923	5.836663701
924	5.836220848
925	5.835822059
926	5.834324916
927	5.833447085
928	5.832312094
929	5.831878009
930	5.831643344
931	5.831215201
932	5.830987354
933	5.830596982
934	5.829728435
935	5.828933546
936	5.828494096
937	5.827856359
938	5.827587454
939	5.827245491
940	5.826778544
941	5.82618744
942	5.825711298
943	5.824619683
944	5.824201397
945	5.822627857
946	5.821748175
947	5.820510478
948	5.820285423
949	5.819698645
950	5.819307389
951	5.818917166
952	5.818905565
953	5.817945556
954	5.817631968
955	5.817040899
956	5.816450247
957	5.8160538
958	5.815767404
959	5.814553606
960	5.814145543
961	5.813637614
962	5.813505333
963	5.812216458
964	5.811697092
965	5.811447546
966	5.811024083
967	5.810806123
968	5.810629942
969	5.809890914
970	5.809630974
971	5.80903664
972	5.808656631
973	5.807888656
974	5.807870749
975	5.80728047
976	5.806701841
977	5.805883065
978	5.805413443
979	5.804774327
980	5.804461321
981	5.804054371
982	5.803477575
983	5.803327953
984	5.803036416
985	5.802757162
986	5.801720931
987	5.800757613
988	5.799987128
989	5.799663757
990	5.79890859
991	5.798496124
992	5.798248172
993	5.797615144
994	5.797554756
995	5.796686274
996	5.796531497
997	5.795384567
998	5.794019724
999	5.792951387
