iter	RMSE
220	5.349907584
221	5.349517891
222	5.344784915
223	5.342354201
224	5.340702164
225	5.339621996
226	5.339492836
227	5.336164003
228	5.334273868
229	5.332296541
230	5.331862709
231	5.331165466
232	5.329304951
233	5.325683961
234	5.322882074
235	5.319585323
236	5.318771347
237	5.315401974
238	5.311090358
239	5.30940825
240	5.305092106
241	5.303354012
242	5.3028712
243	5.302137825
244	5.298795415
245	5.298473281
246	5.296139406
247	5.294877174
248	5.294440063
249	5.293662614
250	5.291315182
251	5.287340033
252	5.285429075
253	5.284532583
254	5.281860018
255	5.280817159
256	5.279103532
257	5.275879225
258	5.275453192
259	5.272884292
260	5.272293747
261	5.271349953
262	5.26979681
263	5.26851231
264	5.267348763
265	5.264895343
266	5.263465523
267	5.26092651
268	5.255419659
269	5.253205407
270	5.252522856
271	5.252050062
272	5.249738615
273	5.249185613
274	5.245331731
275	5.244246215
276	5.241932508
277	5.241592831
278	5.240157064
279	5.236530441
280	5.234773693
281	5.230806901
282	5.230251463
283	5.230041565
284	5.228953714
285	5.228918341
286	5.226657619
287	5.224324029
288	5.211667156
289	5.210589122
290	5.209707007
291	5.207911705
292	5.205414915
293	5.203951948
294	5.202892131
295	5.198447429
296	5.196636129
297	5.193793957
298	5.191805163
299	5.189505107
300	5.188473572
301	5.18604116
302	5.184153952
303	5.180963235
304	5.18056228
305	5.177588763
306	5.173834069
307	5.171126165
308	5.169592056
309	5.169426182
310	5.166819888
311	5.166587046
312	5.166424924
313	5.16517919
314	5.164480633
315	5.163223402
316	5.160828863
317	5.157921114
318	5.155478044
319	5.152934203
320	5.149912029
321	5.148162079
322	5.145243798
323	5.145034822
324	5.142509455
325	5.14120904
326	5.140571186
327	5.140464868
328	5.137205032
329	5.135737022
330	5.135389487
331	5.133164959
332	5.129503728
333	5.127609977
334	5.127172742
335	5.125451303
336	5.12512454
337	5.109183763
338	5.108844126
339	5.107920488
340	5.106996223
341	5.106581
342	5.104936572
343	5.103534937
344	5.102724286
345	5.102596628
346	5.098957219
347	5.096233517
348	5.095935377
349	5.094809264
350	5.094549779
351	5.092274838
352	5.090038573
353	5.086993149
354	5.086063827
355	5.083394063
356	5.07919075
357	5.07875489
358	5.077872963
359	5.076617704
360	5.073429591
361	5.070555122
362	5.069557835
363	5.066634006
364	5.064214003
365	5.061909892
366	5.061111572
367	5.060620091
368	5.058292773
369	5.057868509
370	5.055950293
371	5.054409872
372	5.053225447
373	5.052167366
374	5.049137635
375	5.048750959
376	5.04752617
377	5.045661576
378	5.045346521
379	5.044208799
380	5.04328737
381	5.043079478
382	5.042561213
383	5.02973322
384	5.028862885
385	5.026305694
386	5.021010924
387	5.020417203
388	5.019547634
389	5.017991843
390	5.017424377
391	5.015505424
392	5.014429009
393	5.013870275
394	5.012813928
395	5.003871219
396	5.003614425
397	5.002568835
398	4.999701863
399	4.998668764
400	4.994381216
401	4.993455957
402	4.991484294
403	4.988979845
404	4.987686885
405	4.981105126
406	4.97935537
407	4.97655542
408	4.976471272
409	4.973895071
410	4.968460855
411	4.967081198
412	4.966452303
413	4.965906557
414	4.964921102
415	4.963213807
416	4.961745622
417	4.960986657
418	4.958862191
419	4.957334706
420	4.955610189
421	4.953974184
422	4.948253568
423	4.946389994
424	4.94460954
425	4.943897012
426	4.94103165
427	4.940100373
428	4.939084243
429	4.937790204
430	4.936836366
431	4.935752677
432	4.932803533
433	4.932552958
434	4.930418775
435	4.928439618
436	4.927224419
437	4.925405711
438	4.924055193
439	4.920417555
440	4.920085157
441	4.917146262
442	4.916377426
443	4.915754232
444	4.913747883
445	4.910442252
446	4.9101786
447	4.909121159
448	4.906595611
449	4.905694307
450	4.904288114
451	4.903086219
452	4.901602945
453	4.899696647
454	4.894622313
455	4.893830805
456	4.892351186
457	4.892096518
458	4.890550078
459	4.890246348
460	4.888930106
461	4.888807567
462	4.888610125
463	4.888247117
464	4.886743025
465	4.88533898
466	4.884121152
467	4.882657918
468	4.88213274
469	4.880298966
470	4.879653416
471	4.879149032
472	4.878828589
473	4.87727566
474	4.874881595
475	4.874012912
476	4.869641408
477	4.869190994
478	4.869019667
479	4.868597477
480	4.867463262
481	4.86684671
482	4.865008245
483	4.86336515
484	4.86229032
485	4.860562794
486	4.860224085
487	4.858566932
488	4.854234172
489	4.852969636
490	4.851641784
491	4.850237546
492	4.849350703
493	4.847766649
494	4.846089763
495	4.844927972
496	4.843426149
497	4.843050722
498	4.842653125
499	4.841749024
