iter	RMSE
159	6.361698341
160	6.359151023
161	6.357511076
162	6.355342479
163	6.352991177
164	6.351513693
165	6.349895077
166	6.347122183
167	6.345395757
168	6.342616298
169	6.341545935
170	6.339639418
171	6.33831549
172	6.336436975
173	6.333479484
174	6.332625884
175	6.330917849
176	6.329328837
177	6.328179513
178	6.325514968
179	6.323694889
180	6.321406564
181	6.318191482
182	6.316134147
183	6.313254536
184	6.311772063
185	6.309534514
186	6.307581511
187	6.3055768
188	6.303826194
189	6.302183222
190	6.30102334
191	6.298570427
192	6.296579023
193	6.294716367
194	6.293102506
195	6.291367048
196	6.289090365
197	6.287955824
198	6.286490145
199	6.285525746
200	6.284629973
201	6.282587529
202	6.281030257
203	6.279524528
204	6.277529514
205	6.275956591
206	6.274002413
207	6.272432273
208	6.271357708
209	6.269813574
210	6.268930275
211	6.267330044
212	6.265898867
213	6.264407944
214	6.262795508
215	6.261789059
216	6.260063365
217	6.258027436
218	6.255653706
219	6.254275362
220	6.252390614
221	6.251220056
222	6.249620959
223	6.247336876
224	6.245428507
225	6.242553366
226	6.241319112
227	6.239952909
228	6.239171109
229	6.238143909
230	6.236978991
231	6.235057391
232	6.233047789
233	6.231662558
234	6.230573193
235	6.229211875
236	6.22794965
237	6.226109667
238	6.225057264
239	6.223520299
240	6.222190564
241	6.220682563
242	6.218560844
243	6.217109176
244	6.215705862
245	6.214083175
246	6.212489792
247	6.211604871
248	6.210874383
249	6.210176787
250	6.20923554
251	6.20791046
252	6.206603311
253	6.20378896
254	6.202940263
255	6.201629661
256	6.200179227
257	6.198151046
258	6.196096929
259	6.195359242
260	6.193778244
261	6.192917948
262	6.191443253
263	6.189233234
264	6.187794165
265	6.185980327
266	6.184564509
267	6.183301944
268	6.181866233
269	6.180465172
270	6.179680412
271	6.178873901
272	6.177393503
273	6.175998893
274	6.175289787
275	6.174180906
276	6.172746
277	6.17106844
278	6.170385181
279	6.170212164
280	6.168361061
281	6.167703584
282	6.165912149
283	6.164257828
284	6.163218609
285	6.16187796
286	6.161028542
287	6.159491953
288	6.158300317
289	6.157662733
290	6.156795389
291	6.155903025
292	6.154705029
293	6.153127296
294	6.150764635
295	6.149684326
296	6.149016378
297	6.14755102
298	6.146301216
299	6.146027992
300	6.144761295
301	6.143426072
302	6.141454592
303	6.140397018
304	6.138681073
305	6.136792921
306	6.134985926
307	6.133843158
308	6.132607794
309	6.131697903
310	6.131069073
311	6.130346891
312	6.129302356
313	6.129030744
314	6.12792496
315	6.126108614
316	6.12447374
317	6.123218873
318	6.122540908
319	6.120931806
320	6.119928415
321	6.11844734
322	6.117276462
323	6.116316656
324	6.11527326
325	6.113815817
326	6.1129741
327	6.111856961
328	6.110841184
329	6.109346743
330	6.109208285
331	6.107562505
332	6.10665795
333	6.104729408
334	6.103096625
335	6.102124722
336	6.101293819
337	6.100417954
338	6.098782005
339	6.097390536
340	6.096854143
341	6.095174082
342	6.094293397
343	6.092952389
344	6.091802877
345	6.09047364
346	6.089832154
347	6.088525915
348	6.087121291
349	6.086490734
350	6.08531266
351	6.085312323
352	6.084620319
353	6.084534167
354	6.083527153
355	6.082887921
356	6.08186057
357	6.080192242
358	6.078934694
359	6.078320618
360	6.077412508
361	6.076678035
362	6.075401578
363	6.073972515
364	6.072705055
365	6.071465368
366	6.070874682
367	6.070171002
368	6.069181769
369	6.068301715
370	6.067829421
371	6.06696968
372	6.066414888
373	6.064954247
374	6.063903572
375	6.063244433
376	6.062375364
377	6.060752736
378	6.060231402
379	6.059765041
380	6.057935253
381	6.057180009
382	6.056935979
383	6.056933688
384	6.055353405
385	6.055124847
386	6.054391702
387	6.052875215
388	6.051491061
389	6.050183928
390	6.04950528
391	6.048774647
392	6.048085561
393	6.046922034
394	6.046593663
395	6.045366931
396	6.044966269
397	6.044409312
398	6.043905995
399	6.042849816
400	6.041637976
401	6.040067593
402	6.038786444
403	6.038310604
404	6.037506151
405	6.036267089
406	6.034725825
407	6.034097371
408	6.032877858
409	6.03236929
410	6.031837055
411	6.031174633
412	6.029628577
413	6.029079475
414	6.027961304
415	6.026845583
416	6.026376615
417	6.024156684
418	6.023336514
419	6.022434209
420	6.021747013
421	6.021409844
422	6.020874171
423	6.01992669
424	6.019226251
425	6.017958238
426	6.016760281
427	6.015359434
428	6.014340692
429	6.013131339
430	6.012406305
431	6.011688339
432	6.010756191
433	6.0102934
434	6.009484358
435	6.008500969
436	6.008248116
437	6.007389133
438	6.006452214
439	6.006036796
440	6.004922937
441	6.004281392
442	6.003641968
443	6.00234605
444	6.001809893
445	6.001075151
446	6.000084995
447	5.999392757
448	5.998860465
449	5.998620728
450	5.997835234
451	5.996525811
452	5.996054356
453	5.995322326
454	5.994116807
455	5.993100181
456	5.992157253
457	5.991329823
458	5.990446562
459	5.988943254
460	5.987909754
461	5.98676378
462	5.985496522
463	5.984907803
464	5.984660594
465	5.983201962
466	5.982594787
467	5.981211347
468	5.980438589
469	5.979831787
470	5.978946892
471	5.978147537
472	5.977787258
473	5.977475559
474	5.976095752
475	5.975224474
476	5.973801667
477	5.972598155
478	5.971373773
479	5.97036532
480	5.969383574
481	5.96863777
482	5.968023013
483	5.967388317
484	5.966862376
485	5.96659094
486	5.965689458
487	5.965102387
488	5.964654924
489	5.963322194
490	5.961736832
491	5.960483266
492	5.959823709
493	5.959017902
494	5.958478172
495	5.958098903
496	5.95776957
497	5.956703453
498	5.954778717
499	5.953892147
500	5.953707201
501	5.952731387
502	5.951910056
503	5.951029806
504	5.949944285
505	5.947877527
506	5.94699086
507	5.946345746
508	5.945204739
509	5.944574054
510	5.944229864
511	5.943601365
512	5.942746295
513	5.942177894
514	5.941298066
515	5.940393355
516	5.939114471
517	5.938485595
518	5.938043831
519	5.936674316
520	5.936661821
521	5.936430214
522	5.935662709
523	5.934499232
524	5.934075265
525	5.93276405
526	5.932189709
527	5.931923088
528	5.93114807
529	5.930666571
530	5.929273048
531	5.928888699
532	5.927519655
533	5.926247424
534	5.925703865
535	5.925062652
536	5.923858329
537	5.922827205
538	5.921694609
539	5.921436069
540	5.921423538
541	5.920470487
542	5.920221824
543	5.918808376
544	5.918312186
545	5.918021748
546	5.917025005
547	5.916784508
548	5.915980051
549	5.914594951
550	5.9143177
551	5.913289101
552	5.912540258
553	5.912366511
554	5.911435046
555	5.910469274
556	5.90977063
557	5.909079027
558	5.907987275
559	5.907307181
560	5.905053775
561	5.903768956
562	5.903009401
563	5.902386436
564	5.900715874
565	5.899188655
566	5.897999177
567	5.897553225
568	5.89634868
569	5.895300753
570	5.895164802
571	5.894862951
572	5.894264628
573	5.893171799
574	5.892969737
575	5.892262109
576	5.891564063
577	5.890542881
578	5.889554629
579	5.888770138
580	5.888012488
581	5.88751092
582	5.886671546
583	5.886116223
584	5.885351108
585	5.884727428
586	5.883591946
587	5.883315986
588	5.88257681
589	5.881982236
590	5.881018953
591	5.879648702
592	5.878236741
593	5.877231755
594	5.875936841
595	5.874843314
596	5.874505592
597	5.873677481
598	5.873037524
599	5.87226277
600	5.870930078
601	5.870897503
602	5.870197549
603	5.869262568
604	5.869183564
605	5.867775994
606	5.867101728
607	5.866328975
608	5.865339164
609	5.864468011
610	5.864370848
611	5.863612339
612	5.863145059
613	5.862496349
614	5.861349052
615	5.860551144
616	5.85966691
617	5.859218109
618	5.857808348
619	5.857290074
620	5.856987574
621	5.856592909
622	5.855718634
623	5.854820129
624	5.853765503
625	5.853349854
626	5.85266889
627	5.852026437
628	5.851849004
629	5.851131426
630	5.850225179
631	5.849210505
632	5.848914941
633	5.84812283
634	5.84729738
635	5.846458546
636	5.845406912
637	5.845077047
638	5.843303612
639	5.842154747
640	5.840964025
641	5.840960516
642	5.840813627
643	5.840465945
644	5.839257505
645	5.838780463
646	5.838114837
647	5.837493294
648	5.836243759
649	5.835515726
650	5.834726789
651	5.833995111
652	5.833447131
653	5.832848967
654	5.832189718
655	5.831818649
656	5.830993915
657	5.829584949
658	5.829176664
659	5.828429578
660	5.827530385
661	5.827164224
662	5.826253637
663	5.825792483
664	5.824887453
665	5.824885027
666	5.824673487
667	5.824269869
668	5.823568208
669	5.822421344
670	5.82180787
671	5.820952188
672	5.82036943
673	5.819804284
674	5.819173482
675	5.818507629
676	5.817789608
677	5.817238973
678	5.816518005
679	5.815442507
680	5.814571541
681	5.813575974
682	5.812504894
683	5.811766213
684	5.810864219
685	5.809883058
686	5.809334706
687	5.808881976
688	5.808016559
689	5.806682135
690	5.806111409
691	5.805795127
692	5.805271757
693	5.804962097
694	5.804733784
695	5.803928088
696	5.803272731
697	5.803010007
698	5.802541772
699	5.802127584
700	5.802126708
701	5.801256694
702	5.80050782
703	5.799967293
704	5.798908319
705	5.798442666
706	5.797508421
707	5.796329136
708	5.794666107
709	5.793568912
710	5.79305061
711	5.791477723
712	5.790911246
713	5.789835603
714	5.78880742
715	5.788096585
716	5.787114057
717	5.78564548
718	5.785283782
719	5.784496037
720	5.784031389
721	5.782706097
722	5.782498886
723	5.781650079
724	5.781450639
725	5.780094213
726	5.779548115
727	5.778735956
728	5.778141863
729	5.777892385
730	5.776875531
731	5.776470798
732	5.775405036
733	5.774718452
734	5.774394344
735	5.773661006
736	5.772689469
737	5.772499138
738	5.771898659
739	5.771331462
740	5.770000764
741	5.769614834
742	5.769320568
743	5.769077802
744	5.768280657
745	5.767479095
746	5.766282571
747	5.765519994
748	5.765360341
749	5.7649628
750	5.764861319
751	5.764322776
752	5.763880944
753	5.763307867
754	5.762412041
755	5.761883417
756	5.761443026
757	5.760179398
758	5.759953002
759	5.759287111
760	5.758973371
761	5.757813997
762	5.757210663
763	5.756027376
764	5.755776699
765	5.754782768
766	5.754239172
767	5.753757578
768	5.752573405
769	5.752133691
770	5.750875629
771	5.750166401
772	5.749633812
773	5.748499656
774	5.747183137
775	5.746059253
776	5.745516423
777	5.744455271
778	5.743487925
779	5.741922886
780	5.741177957
781	5.740880771
782	5.74054004
783	5.739601184
784	5.738939337
785	5.738774131
786	5.73808273
787	5.737066537
788	5.735875723
789	5.735573841
790	5.734755602
791	5.734444822
792	5.733721406
793	5.733427465
794	5.732958171
795	5.732248936
796	5.731820036
797	5.730908859
798	5.730415353
799	5.729617375
800	5.729005747
801	5.728713195
802	5.727875016
803	5.727036521
804	5.726653385
805	5.725740834
806	5.725036649
807	5.724070069
808	5.72377327
809	5.723657254
810	5.723062185
811	5.722741928
812	5.722053133
813	5.721712389
814	5.720910772
815	5.720205535
816	5.719750508
817	5.718559664
818	5.717965907
819	5.716446393
820	5.716117408
821	5.715877915
822	5.71523171
823	5.714141729
824	5.713776884
825	5.712263237
826	5.711717527
827	5.710840825
828	5.709704626
829	5.708994449
830	5.708531488
831	5.707936908
832	5.707471446
833	5.707269128
834	5.706329847
835	5.706060482
836	5.705756743
837	5.704824005
838	5.703381768
839	5.703154018
840	5.702148458
841	5.701041374
842	5.700580824
843	5.700266714
844	5.699664343
845	5.699123564
846	5.698386918
847	5.697354712
848	5.697141234
849	5.696471377
850	5.695886132
851	5.694965173
852	5.694261756
853	5.693695172
854	5.692976441
855	5.692388312
856	5.691705346
857	5.690690947
858	5.689635035
859	5.689099882
860	5.688450139
861	5.687731772
862	5.686739649
863	5.686068235
864	5.685102488
865	5.684648279
866	5.683320571
867	5.682373744
868	5.681654541
869	5.68103759
870	5.680292008
871	5.679831529
872	5.679345512
873	5.679240427
874	5.678692733
875	5.678263925
876	5.677839011
877	5.677162157
878	5.676383537
879	5.675385282
880	5.674806406
881	5.674418052
882	5.674270857
883	5.67391275
884	5.673306499
885	5.672300592
886	5.67206607
887	5.671475758
888	5.670708499
889	5.669938632
890	5.669036431
891	5.668325245
892	5.667410145
893	5.666063873
894	5.665777086
895	5.665410774
896	5.664703478
897	5.663861593
898	5.663259976
899	5.662245914
900	5.661792741
901	5.660495152
902	5.660388834
903	5.660260256
904	5.659420384
905	5.658921897
906	5.6578254
907	5.657098131
908	5.656433519
909	5.655783503
910	5.654921801
911	5.654739563
912	5.654204377
913	5.653591476
914	5.652356258
915	5.651780129
916	5.650812869
917	5.649871634
918	5.649228985
919	5.648900531
920	5.648134947
921	5.647442221
922	5.647051003
923	5.646412483
924	5.645414626
925	5.645072283
926	5.644461869
927	5.643733596
928	5.643114646
929	5.642120771
930	5.641210362
931	5.64050771
932	5.63998078
933	5.63884508
934	5.638472099
935	5.638070088
936	5.637841664
937	5.636848225
938	5.636395323
939	5.635352271
940	5.634029964
941	5.633810561
942	5.633081014
943	5.632369574
944	5.631136932
945	5.630906766
946	5.630662331
947	5.629994721
948	5.629883315
949	5.628365214
950	5.627854363
951	5.627290597
952	5.625628123
953	5.624926191
954	5.624587554
955	5.624265452
956	5.623623177
957	5.623399815
958	5.622323638
959	5.621472035
960	5.621179879
961	5.620631297
962	5.61922223
963	5.618766469
964	5.6186461
965	5.618288779
966	5.617023778
967	5.616451249
968	5.615500162
969	5.614566223
970	5.613201035
971	5.612145187
972	5.611726133
973	5.61138605
974	5.610406227
975	5.610040578
976	5.608533456
977	5.607946728
978	5.607487917
979	5.606503181
980	5.60578563
981	5.605059377
982	5.604525242
983	5.604406979
984	5.603874431
985	5.603148706
986	5.602112411
987	5.600581116
988	5.600480625
989	5.599878071
990	5.599193482
991	5.597800386
992	5.597138764
993	5.59613943
994	5.595906003
995	5.595672725
996	5.594866992
997	5.593603698
998	5.593093137
999	5.592252767
