iter	RMSE
349	5.048200303
350	5.045904436
351	5.042220983
352	5.040508216
353	5.038370577
354	5.036617223
355	5.034616835
356	5.031339832
357	5.030574047
358	5.029618982
359	5.026340057
360	5.024537755
361	5.022291952
362	5.021537783
363	5.020238607
364	5.018837153
365	5.016954492
366	5.01620261
367	5.014594252
368	5.01295378
369	5.011176921
370	5.010588793
371	5.009291077
372	5.008246846
373	5.006970776
374	5.003889443
375	5.001362092
376	4.996918293
377	4.994968858
378	4.990236549
379	4.98824114
380	4.985713385
381	4.985239973
382	4.971064085
383	4.970371926
384	4.968144162
385	4.966252349
386	4.965284284
387	4.964144166
388	4.963981009
389	4.962665112
390	4.961323016
391	4.960148546
392	4.958226884
393	4.957687339
394	4.957106323
395	4.952976389
396	4.951750614
397	4.950355611
398	4.949588646
399	4.948725084
400	4.948231242
401	4.947928043
402	4.944405666
403	4.943937565
404	4.942710254
405	4.941865618
406	4.940061574
407	4.937712995
408	4.936998866
409	4.924689803
410	4.924239563
411	4.922217541
412	4.919229276
413	4.918267735
414	4.91611684
415	4.915688783
416	4.907998639
417	4.906589074
418	4.90418408
419	4.903197535
420	4.901755541
421	4.901514214
422	4.901309804
423	4.898096806
424	4.895733252
425	4.892367555
426	4.892255589
427	4.890955644
428	4.887963232
429	4.887525321
430	4.887012824
431	4.886194995
432	4.88181727
433	4.881685561
434	4.880025709
435	4.879830384
436	4.879218582
437	4.874437932
438	4.873631669
439	4.870915861
440	4.869305246
441	4.867978453
442	4.867063287
443	4.86565853
444	4.863995813
445	4.861889624
446	4.859685628
447	4.857081843
448	4.854834358
449	4.853293678
450	4.852610585
451	4.852184673
452	4.848732078
453	4.847387354
454	4.846300491
455	4.844966341
456	4.843253758
457	4.838341181
458	4.83786117
459	4.837585662
460	4.836868793
461	4.836219099
462	4.835621656
463	4.834831525
464	4.833848846
465	4.832769291
466	4.832307592
467	4.831893182
468	4.829530156
469	4.828437846
470	4.825452004
471	4.822881658
472	4.822371499
473	4.821108578
474	4.819043587
475	4.818011256
476	4.814686327
477	4.813839347
478	4.812296236
479	4.810693796
480	4.80906569
481	4.806408946
482	4.805080176
483	4.804164294
484	4.801989778
485	4.801820982
486	4.799213879
487	4.797331681
488	4.797115562
489	4.796929174
490	4.795370251
491	4.79396377
492	4.792733607
493	4.792098971
494	4.790887772
495	4.789644299
496	4.789113402
497	4.787395155
498	4.785431994
499	4.783825071
