iter	Passed	Remaining
410	3391	734
411	3398	725
412	3402	716
413	3406	707
414	3411	698
415	3418	690
416	3424	681
417	3428	672
418	3432	663
419	3437	654
420	3440	645
421	3444	636
422	3449	627
423	3455	619
424	3458	610
425	3462	601
426	3471	593
427	3479	585
428	3485	576
429	3492	568
430	3499	560
431	3506	551
432	3514	543
433	3523	535
434	3529	527
435	3545	520
436	3552	512
437	3557	503
438	3562	495
439	3568	486
440	3578	478
441	3584	470
442	3590	461
443	3595	453
444	3602	445
445	3609	437
446	3615	428
447	3622	420
448	3627	412
449	3633	403
450	3640	395
451	3645	387
452	3651	378
453	3657	370
454	3663	362
455	3670	354
456	3676	345
457	3683	337
458	3688	329
459	3694	321
460	3701	313
461	3705	304
462	3709	296
463	3713	288
464	3718	279
465	3726	271
466	3732	263
467	3736	255
468	3742	247
469	3747	239
470	3755	231
471	3761	223
472	3767	215
473	3773	206
474	3779	198
475	3786	190
476	3795	182
477	3802	175
478	3808	166
479	3815	158
480	3837	151
481	3845	143
482	3852	135
483	3858	127
484	3864	119
485	3869	111
486	3876	103
487	3884	95
488	3891	87
489	3898	79
490	3902	71
491	3905	63
492	3911	55
493	3915	47
494	3920	39
495	3924	31
496	3931	23
497	3935	15
498	3939	7
499	3944	0
