iter	Passed	Remaining
350	3686	1564
351	3693	1552
352	3696	1539
353	3703	1527
354	3708	1514
355	3712	1501
356	3717	1488
357	3721	1476
358	3726	1463
359	3729	1450
360	3734	1437
361	3739	1425
362	3743	1412
363	3747	1400
364	3753	1388
365	3757	1375
366	3760	1362
367	3764	1350
368	3768	1337
369	3772	1325
370	3776	1313
371	3781	1301
372	3785	1288
373	3791	1277
374	3796	1265
375	3799	1253
376	3803	1240
377	3809	1229
378	3813	1217
379	3819	1206
380	3824	1194
381	3827	1182
382	3833	1170
383	3837	1159
384	3841	1147
385	3845	1135
386	3849	1124
387	3854	1112
388	3859	1101
389	3863	1089
390	3868	1078
391	3872	1067
392	3876	1055
393	3879	1043
394	3882	1032
395	3886	1020
396	3890	1009
397	3896	998
398	3900	987
399	3904	976
400	3909	965
401	3913	954
402	3916	942
403	3920	931
404	3924	920
405	3928	909
406	3932	898
407	3936	887
408	3940	876
409	3943	865
410	3947	854
411	3951	843
412	3954	833
413	3958	822
414	3961	811
415	3966	800
416	3970	790
417	3973	779
418	3976	768
419	3980	758
420	3984	747
421	3988	737
422	3991	726
423	3995	716
424	3998	705
425	4003	695
426	4008	685
427	4012	675
428	4017	664
429	4021	654
430	4024	644
431	4027	634
432	4030	623
433	4034	613
434	4038	603
435	4042	593
436	4046	583
437	4049	573
438	4053	563
439	4057	553
440	4060	543
441	4063	533
442	4067	523
443	4070	513
444	4074	503
445	4091	495
446	4097	485
447	4101	476
448	4106	466
449	4109	456
450	4114	447
451	4121	437
452	4124	427
453	4127	418
454	4131	408
455	4135	399
456	4138	389
457	4143	379
458	4148	370
459	4151	361
460	4154	351
461	4158	342
462	4161	332
463	4165	323
464	4170	313
465	4173	304
466	4177	295
467	4181	285
468	4185	276
469	4188	267
470	4192	258
471	4196	248
472	4202	239
473	4206	230
474	4210	221
475	4216	212
476	4220	203
477	4234	194
478	4239	185
479	4245	176
480	4256	168
481	4264	159
482	4270	150
483	4281	141
484	4294	132
485	4304	124
486	4316	115
487	4324	106
488	4330	97
489	4337	88
490	4344	79
491	4348	70
492	4352	61
493	4356	52
494	4360	44
495	4363	35
496	4367	26
497	4371	17
498	4379	8
499	4382	0
