iter	RMSE
191	6.303558273
192	6.301306554
193	6.300107151
194	6.299320328
195	6.297512263
196	6.29638702
197	6.295076853
198	6.292974361
199	6.292171088
200	6.291032004
201	6.289378769
202	6.288672296
203	6.28712165
204	6.285266797
205	6.284043659
206	6.282007809
207	6.280326668
208	6.279187412
209	6.27810735
210	6.276045381
211	6.274651699
212	6.272194187
213	6.270454494
214	6.268087386
215	6.266259421
216	6.264812688
217	6.263970677
218	6.262468929
219	6.261473459
220	6.259832716
221	6.258661616
222	6.257369793
223	6.254978283
224	6.254001016
225	6.253099992
226	6.251696646
227	6.250066529
228	6.248561151
229	6.246426013
230	6.244971898
231	6.243932467
232	6.243022117
233	6.241028786
234	6.239439502
235	6.237980686
236	6.236746369
237	6.236158926
238	6.23437939
239	6.233097584
240	6.231167131
241	6.229565704
242	6.228513953
243	6.226636427
244	6.224574388
245	6.223214253
246	6.222093105
247	6.220619719
248	6.219723226
249	6.21871958
250	6.217497127
251	6.216521329
252	6.215869005
253	6.215248338
254	6.214560187
255	6.213192912
256	6.210869295
257	6.209931352
258	6.208422493
259	6.207188588
260	6.205813816
261	6.205457046
262	6.204746478
263	6.203204324
264	6.201644971
265	6.199928776
266	6.197760853
267	6.196975318
268	6.195454404
269	6.194208799
270	6.193104874
271	6.19195266
272	6.19070004
273	6.189531496
274	6.1883392
275	6.187238881
276	6.185587225
277	6.184294747
278	6.182671121
279	6.181651658
280	6.180483766
281	6.179117195
282	6.177124671
283	6.176205329
284	6.174155157
285	6.17244236
286	6.171564687
287	6.170873467
288	6.169609512
289	6.168765063
290	6.167303512
291	6.166551746
292	6.16506706
293	6.163712678
294	6.1628639
295	6.162333494
296	6.161680579
297	6.160914282
298	6.159151029
299	6.157566979
300	6.156419455
301	6.155964645
302	6.155520551
303	6.154620657
304	6.153831168
305	6.152391707
306	6.151133769
307	6.150132209
308	6.14887085
309	6.148203391
310	6.146392013
311	6.145121411
312	6.144306623
313	6.143324397
314	6.14244342
315	6.141422787
316	6.140634791
317	6.138886317
318	6.137964543
319	6.136030719
320	6.135096188
321	6.134478634
322	6.133302757
323	6.132423751
324	6.130900268
325	6.129603132
326	6.128308006
327	6.127556947
328	6.126184135
329	6.125967456
330	6.124846189
331	6.123258916
332	6.121759969
333	6.121341209
334	6.120225261
335	6.119288286
336	6.118917717
337	6.117461357
338	6.116501149
339	6.116020919
340	6.114329539
341	6.11341617
342	6.111995064
343	6.111554924
344	6.110776993
345	6.110051131
346	6.108964034
347	6.107514877
348	6.106267693
349	6.104799868
350	6.104339414
351	6.103869117
352	6.103546721
353	6.103158853
354	6.101723502
355	6.100429222
356	6.099769463
357	6.098805927
358	6.097557891
359	6.096402775
360	6.096022003
361	6.094553439
362	6.09381108
363	6.092614901
364	6.091960687
365	6.090349333
366	6.089296904
367	6.088581757
368	6.087757291
369	6.08720944
370	6.086977088
371	6.086056946
372	6.085644166
373	6.083947207
374	6.083811778
375	6.083528311
376	6.083314566
377	6.082531348
378	6.082131451
379	6.081016037
380	6.079366603
381	6.078416573
382	6.077584626
383	6.076342772
384	6.076028757
385	6.074654426
386	6.074255836
387	6.07362651
388	6.072707024
389	6.071779265
390	6.071200844
391	6.069712132
392	6.069015877
393	6.068694385
394	6.067996862
395	6.067284395
396	6.066501232
397	6.066173209
398	6.064514004
399	6.064088233
400	6.063698488
401	6.062627632
402	6.062390716
403	6.061219545
404	6.060446703
405	6.059193216
406	6.058327286
407	6.05682906
408	6.056351718
409	6.055758622
410	6.054920991
411	6.054195445
412	6.054125186
413	6.053649322
414	6.053515028
415	6.052670403
416	6.051963241
417	6.050271965
418	6.0491721
419	6.048294993
420	6.047680306
421	6.047076928
422	6.046417037
423	6.045177056
424	6.044530108
425	6.042895491
426	6.042853455
427	6.041464906
428	6.040107928
429	6.039435368
430	6.03808273
431	6.03753265
432	6.036630993
433	6.036282474
434	6.036255994
435	6.035006769
436	6.034263134
437	6.033390433
438	6.032902672
439	6.031997283
440	6.030550808
441	6.030180399
442	6.029509967
443	6.029140322
444	6.02898792
445	6.028477821
446	6.028078895
447	6.027409654
448	6.026631845
449	6.025723942
450	6.024998165
451	6.023990054
452	6.022420159
453	6.02133608
454	6.020973084
455	6.020463618
456	6.019890232
457	6.019008976
458	6.018310993
459	6.017262372
460	6.016414868
461	6.015917393
462	6.014769165
463	6.014200675
464	6.013714326
465	6.012955229
466	6.011370127
467	6.01099026
468	6.009904163
469	6.009326687
470	6.007916649
471	6.006958705
472	6.005858205
473	6.005587921
474	6.004850198
475	6.003960379
476	6.003547562
477	6.002545776
478	6.00233021
479	6.001485742
480	6.000436965
481	5.999922251
482	5.999509912
483	5.998495459
484	5.998367863
485	5.998140564
486	5.997733399
487	5.996832609
488	5.996665269
489	5.996019528
490	5.99507894
491	5.994094356
492	5.992485869
493	5.991850894
494	5.991375099
495	5.991174099
496	5.990305702
497	5.989265112
498	5.98921661
499	5.988429137
500	5.988251392
501	5.987945813
502	5.986899689
503	5.986490842
504	5.986358995
505	5.98578131
506	5.985593014
507	5.984165947
508	5.983185902
509	5.982871547
510	5.981878818
511	5.980884827
512	5.979766994
513	5.978833863
514	5.977876888
515	5.977318172
516	5.976540524
517	5.976262486
518	5.975586281
519	5.974591078
520	5.973728299
521	5.972771805
522	5.971722859
523	5.971085808
524	5.970611178
525	5.969932109
526	5.967908197
527	5.966524184
528	5.965951139
529	5.965545339
530	5.964370509
531	5.964058086
532	5.963628724
533	5.963391619
534	5.962438758
535	5.961168874
536	5.96043065
537	5.959030982
538	5.957945099
539	5.956391291
540	5.955865884
541	5.954652679
542	5.953822878
543	5.951855523
544	5.951645053
545	5.951171121
546	5.951090135
547	5.950802438
548	5.949679569
549	5.948591639
550	5.947556446
551	5.946456287
552	5.946382748
553	5.94600743
554	5.945087881
555	5.944583511
556	5.943971461
557	5.943494825
558	5.942191897
559	5.941331974
560	5.940254467
561	5.93922772
562	5.938798373
563	5.938181414
564	5.937544782
565	5.937070563
566	5.936037856
567	5.9352945
568	5.934707073
569	5.933691074
570	5.932392814
571	5.931907103
572	5.931190511
573	5.930235148
574	5.929461896
575	5.929277805
576	5.928293437
577	5.927525035
578	5.92654088
579	5.925857891
580	5.925539993
581	5.92447008
582	5.923977488
583	5.923327802
584	5.922556068
585	5.921641335
586	5.921254133
587	5.920221875
588	5.920019462
589	5.919164248
590	5.91833816
591	5.917715293
592	5.916341464
593	5.91629253
594	5.915933598
595	5.915247035
596	5.914581462
597	5.914100456
598	5.912491974
599	5.912199103
600	5.911240644
601	5.910896281
602	5.910700019
603	5.909870368
604	5.909703349
605	5.909336182
606	5.909071008
607	5.908748614
608	5.90864795
609	5.908328207
610	5.907558256
611	5.907053088
612	5.905922713
613	5.904723072
614	5.903641429
615	5.903259432
616	5.902506149
617	5.90208744
618	5.901788085
619	5.90117726
620	5.900868601
621	5.899848817
622	5.898881113
623	5.898313791
624	5.898243678
625	5.897733644
626	5.897416963
627	5.896118898
628	5.895660049
629	5.894305853
630	5.893519478
631	5.893425214
632	5.892013622
633	5.891790186
634	5.891060548
635	5.889842223
636	5.889789322
637	5.888678155
638	5.8878668
639	5.886328215
640	5.885431151
641	5.885270566
642	5.884871747
643	5.884465919
644	5.884407295
645	5.884124714
646	5.883849188
647	5.883315103
648	5.882886545
649	5.882836006
650	5.882218694
651	5.881389323
652	5.881286492
653	5.880127006
654	5.879782124
655	5.879152425
656	5.877872463
657	5.877535119
658	5.876518742
659	5.875706468
660	5.87508351
661	5.874436577
662	5.873421579
663	5.87267146
664	5.871449337
665	5.87125559
666	5.870026682
667	5.869559767
668	5.869150213
669	5.868398798
670	5.86771773
671	5.867185294
672	5.866980017
673	5.866456746
674	5.865223519
675	5.864714706
676	5.863924914
677	5.863442904
678	5.863245193
679	5.862032086
680	5.861504671
681	5.860626824
682	5.859566369
683	5.858495957
684	5.858153006
685	5.857333708
686	5.856637516
687	5.856058118
688	5.855855869
689	5.854951287
690	5.854279645
691	5.853930048
692	5.853198004
693	5.852076512
694	5.851400061
695	5.851120548
696	5.850638412
697	5.849463572
698	5.848043534
699	5.847284958
700	5.846817527
701	5.845286292
702	5.844300652
703	5.843168964
704	5.842196626
705	5.8412588
706	5.840107447
707	5.839610795
708	5.839175567
709	5.839165655
710	5.838028743
711	5.837116138
712	5.836068151
713	5.835490123
714	5.83455949
715	5.833913264
716	5.833470062
717	5.832395175
718	5.831544378
719	5.830436577
720	5.829691714
721	5.828873938
722	5.828106355
723	5.827875982
724	5.827660572
725	5.826856658
726	5.826359635
727	5.82533691
728	5.824633433
729	5.824611895
730	5.824196233
731	5.82368566
732	5.822692932
733	5.822204477
734	5.821474943
735	5.82104122
736	5.820699701
737	5.820418857
738	5.81952269
739	5.818943928
740	5.818115405
741	5.81795663
742	5.817118653
743	5.816565305
744	5.816164616
745	5.815527667
746	5.814274335
747	5.814155452
748	5.813980628
749	5.813563274
750	5.812944719
751	5.811878327
752	5.811627294
753	5.810660392
754	5.810036185
755	5.808905503
756	5.80803202
757	5.807122795
758	5.806899509
759	5.806456295
760	5.805087139
761	5.803774069
762	5.803116336
763	5.802048607
764	5.801426436
765	5.800236387
766	5.799622834
767	5.798963232
768	5.797231808
769	5.79670234
770	5.796017664
771	5.795836903
772	5.794973449
773	5.794760408
774	5.793976917
775	5.793663252
776	5.792887223
777	5.79185048
778	5.791664708
779	5.790879123
780	5.790547613
781	5.79050921
782	5.790016127
783	5.789540586
784	5.789451393
785	5.789026582
786	5.788273074
787	5.787960253
788	5.7876461
789	5.786851139
790	5.786091756
791	5.785940351
792	5.785103366
793	5.78489368
794	5.784192283
795	5.783256809
796	5.782599682
797	5.782065496
798	5.781854941
799	5.780959928
800	5.78056253
801	5.779540495
802	5.778287886
803	5.778017746
804	5.776954687
805	5.776309143
806	5.775469208
807	5.774429369
808	5.773566114
809	5.772213682
810	5.771840342
811	5.770902697
812	5.770485995
813	5.769874635
814	5.768967663
815	5.768318289
816	5.767875869
817	5.766441945
818	5.766050671
819	5.765497454
820	5.76529737
821	5.764754849
822	5.764369865
823	5.764123997
824	5.763166203
825	5.762633371
826	5.762310423
827	5.761599503
828	5.761122415
829	5.760345724
830	5.760305701
831	5.759539465
832	5.758198261
833	5.757694744
834	5.757333759
835	5.756689014
836	5.755870164
837	5.755041252
838	5.754435408
839	5.753675619
840	5.753139296
841	5.751892684
842	5.750598843
843	5.750302773
844	5.749803339
845	5.748819112
846	5.747187542
847	5.746586841
848	5.746067091
849	5.745312038
850	5.744825859
851	5.744409162
852	5.743495421
853	5.742654586
854	5.7424275
855	5.741739007
856	5.741008396
857	5.740583865
858	5.739497538
859	5.739254138
860	5.739093179
861	5.738372905
862	5.736809956
863	5.736045353
864	5.735204869
865	5.734237485
866	5.733645811
867	5.732477926
868	5.731692025
869	5.730719313
870	5.730166783
871	5.729724208
872	5.728820054
873	5.727393091
874	5.726641321
875	5.726182913
876	5.724804535
877	5.724587644
878	5.72406124
879	5.723193601
880	5.722924409
881	5.721634164
882	5.721202677
883	5.720610999
884	5.719982569
885	5.719440538
886	5.718714136
887	5.718379214
888	5.71792687
889	5.717281113
890	5.716254814
891	5.715762998
892	5.714859262
893	5.714181787
894	5.713920495
895	5.713327993
896	5.712248322
897	5.71144276
898	5.710608534
899	5.709768963
900	5.709338277
901	5.709085049
902	5.708245887
903	5.707623732
904	5.707263725
905	5.706878516
906	5.706520094
907	5.705706116
908	5.704654817
909	5.703508568
910	5.703061504
911	5.702306301
912	5.701468579
913	5.700734195
914	5.700667567
915	5.700408735
916	5.699002948
917	5.698476864
918	5.69808512
919	5.697319221
920	5.697115125
921	5.696566033
922	5.695177497
923	5.693720811
924	5.693364605
925	5.692497442
926	5.691396346
927	5.690853341
928	5.690269253
929	5.689763476
930	5.688299677
931	5.687324849
932	5.686935576
933	5.686688584
934	5.685485444
935	5.685125672
936	5.684710753
937	5.684023808
938	5.683059725
939	5.682176898
940	5.681771406
941	5.68096701
942	5.679751176
943	5.678580535
944	5.677922346
945	5.677353916
946	5.676432269
947	5.676077909
948	5.675565248
949	5.674293053
950	5.673722898
951	5.672877785
952	5.671624151
953	5.671435146
954	5.670881943
955	5.670441055
956	5.669631215
957	5.669271591
958	5.669012664
959	5.668031281
960	5.667651959
961	5.667216298
962	5.666528691
963	5.665868966
964	5.664766721
965	5.664424346
966	5.664211564
967	5.663880248
968	5.663420396
969	5.663043073
970	5.662052984
971	5.661089819
972	5.659908008
973	5.659665213
974	5.658926738
975	5.658680161
976	5.657601761
977	5.656777478
978	5.655672966
979	5.655233723
980	5.654657446
981	5.653725156
982	5.652719046
983	5.652025237
984	5.650899836
985	5.649913596
986	5.648296142
987	5.647315711
988	5.64714712
989	5.645899262
990	5.645111333
991	5.64437977
992	5.643023707
993	5.642070224
994	5.641615334
995	5.640395739
996	5.639880802
997	5.639437578
998	5.638036435
999	5.637360851
