iter	Passed	Remaining
0	83199	1913599
1	187550	2063060
2	294265	2059860
3	406438	2032190
4	578907	2199849
5	884400	2653200
6	1123379	2728207
7	1266317	2532634
8	1367270	2278784
9	1466702	2053383
10	1572805	1858769
11	1690676	1690676
12	1869776	1582118
13	2057822	1469873
14	2236510	1341906
15	2441716	1220858
16	2689396	1107398
17	2945499	981833
18	3207801	844158
19	3464514	692902
20	3858936	551276
21	4263390	387580
22	4647500	202065
23	5045783	0
