iter	Passed	Remaining
305	14958	33925
306	14998	33857
307	15050	33814
308	15124	33823
309	15162	33747
310	15197	33668
311	15234	33594
312	15276	33529
313	15320	33470
314	15364	33411
315	15379	33289
316	15418	33221
317	15460	33156
318	15513	33118
319	15563	33072
320	15603	33004
321	15669	32993
322	15712	32934
323	15744	32849
324	15775	32764
325	15805	32676
326	15836	32593
327	15865	32505
328	15896	32421
329	15936	32355
330	15968	32275
331	15999	32192
332	16035	32119
333	16068	32040
334	16081	31922
335	16108	31834
336	16173	31819
337	16201	31731
338	16232	31650
339	16259	31562
340	16265	31434
341	16287	31337
342	16316	31252
343	16348	31177
344	16385	31108
345	16435	31065
346	16479	31011
347	16511	30936
348	16547	30866
349	16590	30810
350	16638	30763
351	16691	30727
352	16744	30689
353	16792	30643
354	16852	30618
355	16875	30527
356	16912	30461
357	16952	30401
358	16996	30347
359	17042	30298
360	17082	30237
361	17150	30227
362	17233	30241
363	17297	30222
364	17374	30227
365	17425	30184
366	17478	30147
367	17525	30098
368	17559	30027
369	17599	29967
370	17638	29905
371	17679	29846
372	17722	29790
373	17769	29742
374	17815	29693
375	17858	29637
376	17903	29586
377	17943	29526
378	17987	29473
379	18036	29427
380	18096	29401
381	18130	29330
382	18157	29250
383	18189	29179
384	18260	29168
385	18291	29096
386	18322	29021
387	18359	28958
388	18390	28885
389	18427	28823
390	18467	28764
391	18507	28705
392	18541	28637
393	18610	28624
394	18674	28602
395	18778	28641
396	18847	28626
397	18910	28603
398	18948	28541
399	18989	28484
400	19020	28412
401	19055	28345
402	19093	28284
403	19128	28218
404	19185	28185
405	19197	28087
406	19248	28045
407	19331	28050
408	19368	27987
409	19406	27926
410	19440	27859
411	19482	27805
412	19493	27706
413	19553	27677
414	19597	27625
415	19642	27575
416	19687	27524
417	19722	27460
418	19760	27400
419	19797	27339
420	19832	27275
421	19875	27223
422	19915	27165
423	19954	27107
424	19963	27008
425	20007	26958
426	20041	26894
427	20084	26842
428	20162	26836
429	20225	26810
430	20274	26765
431	20348	26754
432	20551	26911
433	20614	26884
434	20673	26852
435	20736	26824
436	20794	26789
437	20902	26819
438	20956	26780
439	21010	26740
440	21051	26684
441	21088	26622
442	21180	26631
443	21627	27082
444	21863	27268
445	22031	27366
446	22115	27360
447	22176	27324
448	22226	27275
449	22331	27293
450	22388	27253
451	22494	27272
452	22593	27282
453	22639	27227
454	22696	27185
455	22772	27167
456	22898	27207
457	23042	27269
458	23119	27250
459	23167	27196
460	23218	27146
461	23278	27107
462	23327	27055
463	23374	27001
464	23425	26951
465	23485	26912
466	23561	26891
467	23598	26826
468	23637	26761
469	23680	26703
470	23725	26647
471	23748	26566
472	23794	26510
473	23837	26452
474	23877	26390
475	23920	26332
476	23971	26283
477	24064	26279
478	24102	26215
479	24138	26150
480	24177	26087
481	24215	26024
482	24260	25968
483	24307	25914
484	24344	25850
485	24381	25785
486	24419	25722
487	24435	25636
488	24474	25575
489	24512	25512
490	24699	25604
491	24739	25544
492	24768	25471
493	24798	25400
494	24835	25337
495	24888	25289
496	24935	25236
497	25001	25202
498	25072	25173
499	25119	25119
500	25177	25076
501	25224	25023
502	25266	24965
503	25321	24919
504	25382	24880
505	25510	24905
506	25796	25084
507	25866	25051
508	25909	24992
509	25948	24931
510	25992	24873
511	26000	24782
512	26044	24724
513	26090	24669
514	26148	24625
515	26217	24591
516	26261	24534
517	26301	24473
518	26343	24414
519	26409	24377
520	26460	24327
521	26501	24267
522	26547	24212
523	26606	24169
524	26662	24122
525	26700	24060
526	26765	24023
527	26861	24012
528	27054	24088
529	27159	24084
530	27241	24061
531	27305	24020
532	27352	23965
533	27394	23905
534	27428	23839
535	27468	23778
536	27508	23717
537	27556	23663
538	27596	23602
539	27641	23546
540	27687	23490
541	27876	23556
542	28000	23565
543	28071	23530
544	28137	23490
545	28192	23442
546	28235	23383
547	28269	23317
548	28315	23260
549	28363	23206
550	28401	23144
551	28445	23086
552	28488	23028
553	28523	22963
554	28565	22904
555	28606	22843
556	28648	22784
557	28688	22724
558	28731	22666
559	28765	22601
560	28804	22540
561	28849	22483
562	28925	22452
563	28966	22392
564	28998	22325
565	29038	22266
566	29098	22221
567	29167	22183
568	29183	22105
569	29234	22054
570	29328	22035
571	29411	22006
572	29471	21962
573	29524	21912
574	29600	21878
575	29656	21830
576	29698	21771
577	29738	21711
578	29804	21671
579	29854	21619
580	29906	21567
581	30224	21707
582	30280	21658
583	30321	21599
584	30359	21537
585	30400	21477
586	30451	21425
587	30519	21384
588	30647	21385
589	30774	21385
590	30841	21344
591	30965	21341
592	31141	21373
593	31202	21326
594	31267	21282
595	31302	21218
596	31353	21165
597	31424	21124
598	31559	21127
599	31615	21076
600	31664	21021
601	31711	20965
602	31766	20914
603	31833	20870
604	31902	20828
605	31954	20775
606	32039	20743
607	32101	20697
608	32153	20643
609	32205	20590
610	32273	20547
611	32379	20528
612	32642	20608
613	32750	20589
614	32787	20525
615	32843	20474
616	32911	20429
617	32976	20383
618	33021	20325
619	33147	20316
620	33213	20270
621	33290	20231
622	33343	20177
623	33384	20116
624	33426	20055
625	33492	20010
626	33588	19981
627	33636	19924
628	33675	19862
629	33717	19802
630	33757	19741
631	33836	19702
632	33891	19649
633	33940	19593
634	33980	19531
635	34022	19472
636	34060	19409
637	34138	19370
638	34181	19310
639	34217	19247
640	34256	19185
641	34315	19135
642	34558	19186
643	34627	19141
644	34741	19121
645	34887	19117
646	34925	19055
647	34982	19002
648	35023	18941
649	35059	18878
650	35106	18820
651	35119	18744
652	35198	18704
653	35228	18637
654	35279	18582
655	35319	18521
656	35368	18464
657	35418	18408
658	35429	18332
659	35486	18280
660	35541	18227
661	35575	18163
662	35617	18103
663	35665	18047
664	35709	17988
665	35748	17927
666	35791	17868
667	35840	17813
668	35880	17752
669	35914	17689
670	35952	17628
671	35990	17566
672	36028	17505
673	36070	17446
674	36114	17388
675	36156	17329
676	36195	17269
677	36281	17231
678	36315	17168
679	36354	17108
680	36411	17056
681	36475	17007
682	36519	16949
683	36561	16890
684	36602	16831
685	36641	16771
686	36655	16700
687	36694	16640
688	36732	16580
689	36772	16520
690	36816	16463
691	36874	16412
692	36917	16354
693	36967	16299
694	37001	16238
695	37056	16185
696	37105	16130
697	37171	16082
698	37366	16090
699	37431	16042
700	37502	15996
701	37545	15938
702	37598	15884
703	37640	15826
704	37677	15765
705	37719	15707
706	37763	15650
707	37832	15603
708	37871	15543
709	37905	15482
710	37936	15419
711	37968	15358
712	38002	15296
713	38036	15235
714	38069	15174
715	38103	15113
716	38137	15053
717	38171	14992
718	38200	14929
719	38232	14868
720	38263	14806
721	38301	14747
722	38393	14709
723	38413	14643
724	38433	14578
725	38461	14515
726	38467	14445
727	38496	14383
728	38527	14322
729	38565	14263
730	38609	14207
731	38644	14148
732	38673	14087
733	38708	14027
734	38740	13967
735	38776	13908
736	38813	13850
737	38845	13790
738	38880	13731
739	38916	13673
740	38947	13613
741	38981	13554
742	39013	13494
743	39046	13435
744	39084	13377
745	39119	13319
746	39154	13261
747	39186	13201
748	39217	13142
749	39254	13084
750	39295	13028
751	39331	12970
752	39392	12921
753	39442	12868
754	39446	12800
755	39468	12738
756	39488	12675
757	39511	12614
758	39545	12556
759	39584	12500
760	39628	12445
761	39666	12389
762	39710	12334
763	39742	12276
764	39774	12218
765	39805	12159
766	39839	12102
767	39866	12043
768	39895	11984
769	39927	11926
770	39965	11870
771	39995	11812
772	40023	11753
773	40054	11695
774	40090	11639
775	40134	11585
776	40176	11530
777	40184	11466
778	40213	11408
779	40242	11350
780	40271	11292
781	40302	11235
782	40338	11179
783	40370	11122
784	40402	11065
785	40478	11020
786	40505	10962
787	40529	10903
788	40550	10844
789	40586	10788
790	40621	10733
791	40660	10678
792	40700	10624
793	40738	10569
794	40782	10516
795	40818	10460
796	40848	10404
797	40881	10348
798	40920	10294
799	40957	10239
800	40991	10184
801	41023	10128
802	41052	10071
803	41081	10014
804	41113	9959
805	41147	9904
806	41179	9848
807	41209	9792
808	41244	9737
809	41278	9682
810	41311	9627
811	41341	9571
812	41380	9518
813	41412	9462
814	41449	9408
815	41533	9365
816	41570	9311
817	41595	9254
818	41621	9198
819	41651	9143
820	41681	9087
821	41716	9033
822	41753	8979
823	41787	8925
824	41819	8870
825	41850	8816
826	41881	8761
827	41914	8706
828	41950	8653
829	41988	8599
830	42027	8547
831	42058	8492
832	42089	8438
833	42124	8384
834	42155	8330
835	42192	8277
836	42234	8224
837	42269	8171
838	42299	8117
839	42326	8062
840	42359	8008
841	42391	7954
842	42424	7901
843	42455	7847
844	42489	7793
845	42520	7740
846	42598	7694
847	42624	7640
848	42649	7585
849	42671	7530
850	42699	7476
851	42732	7423
852	42781	7372
853	42813	7319
854	42844	7265
855	42876	7212
856	42909	7159
857	42939	7106
858	42984	7055
859	43023	7003
860	43076	6954
861	43239	6922
862	43280	6870
863	43323	6819
864	43365	6767
865	43403	6715
866	43447	6664
867	43477	6611
868	43506	6558
869	43535	6505
870	43566	6452
871	43759	6423
872	43784	6369
873	43802	6314
874	43827	6261
875	43834	6204
876	43859	6151
877	43876	6096
878	43895	6042
879	43914	5988
880	43936	5934
881	43965	5881
882	44000	5830
883	44040	5779
884	44076	5727
885	44113	5675
886	44146	5624
887	44193	5573
888	44225	5522
889	44259	5470
890	44291	5418
891	44326	5366
892	44358	5315
893	44405	5265
894	44439	5213
895	44469	5161
896	44500	5109
897	44532	5058
898	44568	5007
899	44598	4955
900	44630	4903
901	44660	4852
902	44694	4801
903	44727	4749
904	44761	4698
905	44845	4652
906	44875	4601
907	44913	4550
908	44951	4500
909	44987	4449
910	45023	4398
911	45051	4347
912	45080	4295
913	45123	4245
914	45158	4195
915	45191	4144
916	45221	4093
917	45255	4042
918	45292	3992
919	45331	3941
920	45359	3890
921	45387	3839
922	45416	3788
923	45448	3738
924	45482	3687
925	45512	3637
926	45527	3585
927	45557	3534
928	45585	3483
929	45616	3433
930	45661	3384
931	45693	3333
932	45723	3283
933	45753	3233
934	45787	3183
935	45840	3134
936	45911	3086
937	45935	3036
938	45959	2985
939	45983	2935
940	46014	2885
941	46045	2835
942	46078	2785
943	46109	2735
944	46141	2685
945	46176	2635
946	46206	2585
947	46234	2536
948	46267	2486
949	46299	2436
950	46339	2387
951	46351	2337
952	46388	2287
953	46422	2238
954	46453	2188
955	46483	2139
956	46513	2089
957	46543	2040
958	46575	1991
959	46625	1942
960	46661	1893
961	46692	1844
962	46722	1795
963	46754	1746
964	46788	1696
965	46817	1647
966	46851	1598
967	46923	1551
968	46972	1502
969	46992	1453
970	47012	1404
971	47033	1354
972	47058	1305
973	47088	1256
974	47130	1208
975	47168	1159
976	47198	1111
977	47224	1062
978	47257	1013
979	47295	965
980	47339	916
981	47375	868
982	47411	819
983	47443	771
984	47473	722
985	47502	674
986	47530	626
987	47565	577
988	47600	529
989	47628	481
990	47658	432
991	47694	384
992	47727	336
993	47762	288
994	47794	240
995	47829	192
996	47871	144
997	47893	95
998	47924	47
999	47997	0
