iter	RMSE
394	6.078808458
395	6.078391739
396	6.076935741
397	6.076502367
398	6.076318456
399	6.075364685
400	6.074876341
401	6.074591807
402	6.07420156
403	6.073494564
404	6.072610439
405	6.0726102
406	6.071089469
407	6.070721129
408	6.069577632
409	6.069015664
410	6.068529527
411	6.066823252
412	6.066821303
413	6.065551875
414	6.064279908
415	6.063348411
416	6.062302954
417	6.061562445
418	6.060815944
419	6.060462452
420	6.059394363
421	6.057998433
422	6.057215244
423	6.057077505
424	6.057077277
425	6.055849487
426	6.055148759
427	6.054792017
428	6.054106676
429	6.053289111
430	6.052768576
431	6.05140977
432	6.050859947
433	6.05031729
434	6.049070097
435	6.048951069
436	6.0478624
437	6.047342834
438	6.047032683
439	6.04604206
440	6.04546251
441	6.045204785
442	6.044976026
443	6.044666463
444	6.043371848
445	6.042946465
446	6.042150171
447	6.040960588
448	6.039843178
449	6.038865044
450	6.038716274
451	6.038197836
452	6.037862314
453	6.036770367
454	6.036318595
455	6.035065323
456	6.034450532
457	6.033822709
458	6.033355228
459	6.031898876
460	6.031242501
461	6.030792114
462	6.030524869
463	6.029590909
464	6.028696433
465	6.027437142
466	6.02650592
467	6.02628553
468	6.02583164
469	6.024972715
470	6.024242289
471	6.024067659
472	6.023509948
473	6.02317584
474	6.022661932
475	6.0223221
476	6.021949567
477	6.02146633
478	6.020864367
479	6.020228162
480	6.019750106
481	6.018851582
482	6.016988105
483	6.015889159
484	6.015702724
485	6.014969992
486	6.013940282
487	6.013897349
488	6.013051314
489	6.01261326
490	6.01222469
491	6.011584678
492	6.010905335
493	6.009866047
494	6.009007888
495	6.0083234
496	6.008090112
497	6.007813837
498	6.007618243
499	6.006976089
500	6.005903458
501	6.005370981
502	6.004747297
503	6.004189678
504	6.00366622
505	6.003220707
506	6.003075195
507	6.00217361
508	6.001234524
509	6.00063888
510	6.000011597
511	6.000011422
512	5.999412663
513	5.998134303
514	5.996879064
515	5.996567164
516	5.995465712
517	5.994858769
518	5.994315367
519	5.993919874
520	5.993509306
521	5.992971827
522	5.992329732
523	5.99200588
524	5.991536606
525	5.991237519
526	5.991097743
527	5.990552765
528	5.988978955
529	5.987973372
530	5.986889049
531	5.986446499
532	5.985964394
533	5.985502682
534	5.985124219
535	5.98474973
536	5.983453627
537	5.982826393
538	5.982320509
539	5.981357891
540	5.980491956
541	5.979729486
542	5.979169665
543	5.97854117
544	5.978100638
545	5.977038216
546	5.976658238
547	5.975310664
548	5.974026571
549	5.973469805
550	5.973071318
551	5.972603874
552	5.971110289
553	5.970456977
554	5.969670176
555	5.968745976
556	5.967934292
557	5.967696132
558	5.966702227
559	5.966112922
560	5.964778298
561	5.964102905
562	5.962994899
563	5.962036116
564	5.960558857
565	5.959484935
566	5.95889922
567	5.958455745
568	5.958424258
569	5.957825909
570	5.957387281
571	5.957168596
572	5.956842221
573	5.956093504
574	5.955896313
575	5.955511055
576	5.954971987
577	5.95443302
578	5.95390633
579	5.953090201
580	5.9521776
581	5.951302198
582	5.95106401
583	5.950362717
584	5.949393388
585	5.947946164
586	5.947251864
587	5.946669475
588	5.946131107
589	5.945834737
590	5.945705975
591	5.944955079
592	5.944151563
593	5.943302919
594	5.942222205
595	5.941076687
596	5.940340777
597	5.939632866
598	5.938406137
599	5.937694785
600	5.937475539
601	5.937279554
602	5.936774497
603	5.936367765
604	5.936123481
605	5.93556817
606	5.934031371
607	5.933853338
608	5.93342891
609	5.933233645
610	5.932611593
611	5.932271735
612	5.931821829
613	5.930650253
614	5.930540643
615	5.930222093
616	5.929381826
617	5.92805063
618	5.927740117
619	5.926820492
620	5.92569695
621	5.925355153
622	5.925174376
623	5.924571298
624	5.923917033
625	5.923550195
626	5.923332083
627	5.922559309
628	5.922518344
629	5.922003805
630	5.921499549
631	5.920794573
632	5.920310567
633	5.919837877
634	5.918860323
635	5.918557783
636	5.918140275
637	5.917378583
638	5.91656099
639	5.915290181
640	5.914919992
641	5.914470865
642	5.913301764
643	5.913028439
644	5.911928551
645	5.911672647
646	5.911555472
647	5.911140954
648	5.910379743
649	5.910124713
650	5.909847909
651	5.909766401
652	5.908385225
653	5.908240818
654	5.907576281
655	5.905977918
656	5.905249378
657	5.904638038
658	5.904637884
659	5.903807702
660	5.903125443
661	5.902001825
662	5.901798997
663	5.901332179
664	5.901239752
665	5.90020772
666	5.899529893
667	5.89872066
668	5.898125677
669	5.897766109
670	5.89678425
671	5.896210729
672	5.895641661
673	5.894527091
674	5.894322538
675	5.893915704
676	5.893572478
677	5.892427466
678	5.89226124
679	5.891623425
680	5.890854472
681	5.890079147
682	5.88962248
683	5.888810271
684	5.888594799
685	5.887376696
686	5.887217691
687	5.887015678
688	5.886730566
689	5.886330421
690	5.886083626
691	5.885461951
692	5.884625647
693	5.884425946
694	5.88424214
695	5.88379631
696	5.882945518
697	5.882685737
698	5.882117799
699	5.881625411
700	5.881113264
701	5.880602164
702	5.880020401
703	5.878996723
704	5.878360788
705	5.877289513
706	5.876365283
707	5.87571077
708	5.875329268
709	5.874492062
710	5.874167999
711	5.873854897
712	5.873382566
713	5.872553575
714	5.872302471
715	5.871561777
716	5.870467415
717	5.870001403
718	5.869282089
719	5.868430778
720	5.868250668
721	5.867391769
722	5.866957623
723	5.86587759
724	5.865302557
725	5.864452733
726	5.864358318
727	5.86373396
728	5.863312654
729	5.863216299
730	5.862168915
731	5.861474962
732	5.860472117
733	5.859844195
734	5.859471615
735	5.858896893
736	5.85875435
737	5.858271468
738	5.857349796
739	5.856551477
740	5.85596328
741	5.855646243
742	5.854764655
743	5.85433154
744	5.853571785
745	5.853145407
746	5.852531835
747	5.851577456
748	5.85137803
749	5.850496374
750	5.850083372
751	5.849737895
752	5.848609743
753	5.847516936
754	5.847510469
755	5.846797161
756	5.846060529
757	5.845343352
758	5.844930594
759	5.843872567
760	5.842923733
761	5.84174089
762	5.841168287
763	5.840424186
764	5.840195191
765	5.839967173
766	5.839661681
767	5.839615494
768	5.838720959
769	5.837777225
770	5.837222226
771	5.836408675
772	5.835509332
773	5.834796446
774	5.834001922
775	5.833641097
776	5.832831198
777	5.83283108
778	5.831971924
779	5.831127179
780	5.830576173
781	5.830422528
782	5.830088174
783	5.829745352
784	5.829066276
785	5.828356645
786	5.827553245
787	5.826850026
788	5.826239032
789	5.825476197
790	5.825197112
791	5.82474613
792	5.824483862
793	5.824095642
794	5.82363278
795	5.82265292
796	5.822064546
797	5.821673925
798	5.820882362
799	5.820394774
800	5.819130397
801	5.818435675
802	5.818104867
803	5.817554512
804	5.817535473
805	5.81704398
806	5.816494206
807	5.816233003
808	5.815766239
809	5.81491923
810	5.814551651
811	5.814006104
812	5.813217865
813	5.812334465
814	5.811430422
815	5.810336285
816	5.809880523
817	5.80923854
818	5.808548874
819	5.80791992
820	5.807202258
821	5.80666576
822	5.805820934
823	5.805355564
824	5.805036784
825	5.80387051
826	5.803383701
827	5.802879784
828	5.802391438
829	5.801646281
830	5.800967988
831	5.800467354
832	5.800088189
833	5.799514833
834	5.799022627
835	5.798141412
836	5.797265074
837	5.79695379
838	5.796009676
839	5.795746394
840	5.795221117
841	5.794744814
842	5.794465681
843	5.794214549
844	5.793379365
845	5.792709402
846	5.792216051
847	5.791478777
848	5.790557639
849	5.789723874
850	5.789245286
851	5.789097656
852	5.788795469
853	5.78836754
854	5.786846077
855	5.786572889
856	5.78595422
857	5.785136972
858	5.784139267
859	5.783418967
860	5.782858364
861	5.781899277
862	5.781053586
863	5.780090891
864	5.779309625
865	5.778229893
866	5.778147141
867	5.777603707
868	5.777270219
869	5.776170854
870	5.775310431
871	5.775099901
872	5.774345253
873	5.773701685
874	5.773336235
875	5.773336133
876	5.772514164
877	5.771547455
878	5.770868861
879	5.769731753
880	5.769388782
881	5.768512096
882	5.768091605
883	5.767225892
884	5.766789084
885	5.766259375
886	5.765437888
887	5.765317491
888	5.764874278
889	5.764337466
890	5.764140826
891	5.763413256
892	5.762078091
893	5.761586066
894	5.761208312
895	5.760912805
896	5.760346082
897	5.759805334
898	5.758944485
899	5.758269374
900	5.757074472
901	5.756333016
902	5.755697385
903	5.755098193
904	5.754908925
905	5.754015475
906	5.753454422
907	5.752323188
908	5.751403864
909	5.750740373
910	5.750151526
911	5.750080762
912	5.74965359
913	5.749007749
914	5.748570805
915	5.747730988
916	5.74720053
917	5.746110823
918	5.745923181
919	5.745354992
920	5.745118003
921	5.74397612
922	5.743672721
923	5.742712985
924	5.742079068
925	5.741530586
926	5.741512214
927	5.740854493
928	5.740474077
929	5.739012195
930	5.738369272
931	5.738022775
932	5.737505177
933	5.737296732
934	5.736227008
935	5.735992335
936	5.735703686
937	5.735136848
938	5.734484758
939	5.734291794
940	5.733546029
941	5.733018513
942	5.732477033
943	5.731724702
944	5.731427043
945	5.731025181
946	5.730867401
947	5.730195111
948	5.729359054
949	5.728742096
950	5.728152499
951	5.728133959
952	5.727002131
953	5.726067303
954	5.724984475
955	5.724155593
956	5.723507392
957	5.722914647
958	5.72238065
959	5.721613097
960	5.720797442
961	5.720208514
962	5.719477523
963	5.718674732
964	5.718239461
965	5.717676319
966	5.717482427
967	5.716486776
968	5.716105512
969	5.714890688
970	5.714244993
971	5.71373766
972	5.713250642
973	5.712751371
974	5.712195712
975	5.710181435
976	5.709619027
977	5.709575626
978	5.70920894
979	5.708716695
980	5.707268592
981	5.706296997
982	5.705652382
983	5.705072826
984	5.704667169
985	5.704593738
986	5.70358355
987	5.702949736
988	5.702127431
989	5.701892305
990	5.701452198
991	5.70075427
992	5.700483716
993	5.699691355
994	5.699386304
995	5.69869552
996	5.697630557
997	5.697581221
998	5.696856154
999	5.696676574
